MainID,Street,from,to,District,StartTime,EndTime,Side,Miles,oneway,week1,week2,week3,week4,week5,EveryDay,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Yearround
2415,N St,East Second St,East Broadway,5,13:00:00.0000000,17:00:00.0000000,Even,0.1146,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2416,Nashua St,Charles St,Cotting St,1W,00:01:00.0000000,07:00:00.0000000,Even Side Median,0.3629,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2417,Parkman St,Blossom St,North Grove St,1W,00:01:00.0000000,07:00:00.0000000,,0.0848,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2418,Walnut Ave,Warren St,Humboldt Ave,10R,12:00:00.0000000,16:00:00.0000000,Even,0.2947,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False
2419,Waldeck St,Park St,Geneva Ave,3,12:00:00.0000000,16:00:00.0000000,Even,0.2186,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2420,Union Park,Tremont St,Montgomery St,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.0299,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2421,Tuttle St,Savin Hill Ave,Hartland St,3,08:00:00.0000000,12:00:00.0000000,Even,0.2277,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2422,Tupelo St,Savin St,Quincy St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0634,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2423,West Eighth St,Dead End,East Eighth St,5,13:00:00.0000000,17:00:00.0000000,Odd,0.3123,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2424,Stoneholm St,Norway St,Edgerly Rd,10F,12:00:00.0000000,16:00:00.0000000,Even,0.0616,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2425,Stoneholm St,Norway St,Edgerly Rd,10F,12:00:00.0000000,16:00:00.0000000,Odd,0.0616,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2426,Traveler St,Washington St,Albany St,1S,00:01:00.0000000,07:00:00.0000000,,0.1794,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2427,Vaughan Ave,Geneva Ave,Devon St,3,12:00:00.0000000,16:00:00.0000000,Even,0.1545,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2428,Treadway Rd,Savin Hill Ave,Dead End,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0669,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2429,Stanley St,Bellevue St,Quincy St,3,12:00:00.0000000,16:00:00.0000000,Even,0.0761,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2430,Stonehurst St,Topliff St,Hamilton St,3,08:00:00.0000000,12:00:00.0000000,Even,0.1519,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2431,Stonehurst St,Topliff St,Hamilton St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.1519,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2432,Story St,G St,H St,5,09:00:00.0000000,13:00:00.0000000,Even,0.1383,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2433,Story St,G St,H St,5,09:00:00.0000000,13:00:00.0000000,Odd,0.1383,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2434,Tremont St,Monument Sq,Lowney Way,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.1794,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2435,Trent St,Coleman St,Clarkson St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0506,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2436,Stoughton St,Columbia Rd,Pleasant St,3,08:00:00.0000000,12:00:00.0000000,Even,0.3045,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2437,Stoughton St,Columbia Rd,Pleasant St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.3045,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2438,Trent St,Coleman St,Clarkson St,3,08:00:00.0000000,12:00:00.0000000,Even,0.0506,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2439,Stow Rd,Tiverton Rd,Dead End,7,12:00:00.0000000,16:00:00.0000000,Even,0.1248,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2440,Stow Rd,Tiverton Rd,Dead End,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1248,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2441,Strathcona Rd,Washington St,Brinsley St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0767,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2442,Tremont St,Arlington St,Dartmouth St,1S,05:00:00.0000000,07:00:00.0000000,Odd Side Median,0.4297,False,True,True,True,True,True,False,False,False,True,False,False,False,False,True
2443,Strathcona Rd,Washington St,Brinsley St,3,12:00:00.0000000,16:00:00.0000000,Even,0.0767,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2444,St Stephen St,Massachusetts Ave,Speare Pl,10F,12:00:00.0000000,16:00:00.0000000,Odd,0.2492,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2445,Tremont St,Columbus Ave,Calumet St,10M,08:00:00.0000000,12:00:00.0000000,Odd,0.5644,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
2446,St James St,Warren St,Washington St,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.2159,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2447,Topeka St,Southampton St,Atkinson St,3,00:01:00.0000000,07:00:00.0000000,,0.1712,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2448,Strathmore Rd,Brookline Town Line,Sutherland Rd,4,08:00:00.0000000,12:00:00.0000000,Even,0.1534,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2449,Strathmore Rd,Brookline Town Line,Sutherland Rd,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1534,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2450,Strathmore Rd,Brookline Town Line,Chestnut Hill Ave,4,08:00:00.0000000,12:00:00.0000000,Odd,0.5191,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2451,Wade St,Commonwealth Ave,Dead End,4,08:00:00.0000000,12:00:00.0000000,Even,0.1282,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2452,Wade St,Commonwealth Ave,Dead End,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1282,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2453,Walnut Ave,Columbus Ave,Sigourney St,2,12:00:00.0000000,16:00:00.0000000,Even,0.2657,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2454,Union Park,Shawmut Ave,Tremont St,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.1403,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
2455,Strathmore Rd,Brookline Town Line,Chestnut Hill Ave,4,08:00:00.0000000,12:00:00.0000000,Even,0.5191,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2456,Strathmore Rd,Sutherland Rd,Commonwealth Ave,4,12:00:00.0000000,16:00:00.0000000,Even,0.1864,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2457,Trinity Pl,St James Ave,Stanhope St,1B,00:01:00.0000000,07:00:00.0000000,,0.1030,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2458,Strathmore Rd,Sutherland Rd,Commonwealth Ave,4,12:00:00.0000000,16:00:00.0000000,Odd,0.1864,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2459,Stratton St,Westview St,Ames St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.4320,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2460,Stratton St,Westview St,Ames St,7,08:00:00.0000000,12:00:00.0000000,Even,0.4320,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2461,Trenton St,Meridian St,East Eagle St,9,08:00:00.0000000,12:00:00.0000000,Odd,0.5311,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2462,Stuart St,Washington St,Columbus Ave,1B,00:01:00.0000000,07:00:00.0000000,,0.3669,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2463,Stuart St,Charles Street South,Columbus Ave,1B,00:01:00.0000000,07:00:00.0000000,,0.1653,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2464,Stuart St,Washington St,Charles Street South,1T,00:01:00.0000000,07:00:00.0000000,,0.2015,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2465,Sturbridge St,River St,Sanford St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1585,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2466,Sturbridge St,River St,Sanford St,7,12:00:00.0000000,16:00:00.0000000,Even,0.1585,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2467,Standard St,Woodgate St,Woodbole Ave,7,12:00:00.0000000,16:00:00.0000000,Even,0.1483,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2468,St William St,Dorchester Ave,Auckland St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0693,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2469,Aguadilla St,Tremont St,Tremont St,1S,08:00:00.0000000,12:00:00.0000000,Odd,0.1767,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
2470,Wall St,Sullivan St,Walker St,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.0784,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2471,St George St,East Brookline St,East Newton St,1S,12:00:00.0000000,16:00:00.0000000,Even,0.0767,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2472,Standard St,Woodgate St,Woodbole Ave,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1483,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2473,Tremont St,Columbus Ave,Calumet St,10M,08:00:00.0000000,12:00:00.0000000,Even,0.5644,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
2474,Stanhope St,Berkeley St,Cahners Pl,1B,00:01:00.0000000,07:00:00.0000000,,0.0841,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2475,Sudan St,Dorchester Ave,Sydney St,3,08:00:00.0000000,12:00:00.0000000,Even,0.2161,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2476,Sudan St,Dorchester Ave,Sydney St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.2161,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2477,Sudbury St,Cambridge St,Blackstone St,1F,00:01:00.0000000,07:00:00.0000000,,0.2322,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2478,Waldeck St,Melville Ave,Park St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1544,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2479,Sullivan St,Main St,Bunker Hill St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.2095,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2480,Sullivan St,Main St,Bunker Hill St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.2095,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2481,Summer St,Purchase St,Dorchester Ave,5,00:01:00.0000000,07:00:00.0000000,,0.1758,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2482,Summer St,High St,Dorchester Ave,1F,00:01:00.0000000,07:00:00.0000000,Even Side Median,0.2489,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2483,Summer St,Lincoln St,Dorchester Ave,1F,00:01:00.0000000,07:00:00.0000000,,0.2875,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2484,Summer St,Hawley St,Kingston St,1T,00:01:00.0000000,07:00:00.0000000,Odd,0.0839,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2485,Summer St,Kingston St,Lincoln St,1T,00:01:00.0000000,07:00:00.0000000,,0.0642,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2486,Tufts St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1436,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2487,Summer St,Summer St,L St,5,00:01:00.0000000,07:00:00.0000000,Odd,0.4858,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2488,Waldeck St,Melville Ave,Park St,7,08:00:00.0000000,12:00:00.0000000,Even,0.1544,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2489,Stanley St,Bellevue St,Quincy St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0761,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2490,Union St,Main St,Lynde St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1625,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2491,Wallingford Rd,Commonwealth Ave,Chestnut Hill Ave,4,08:00:00.0000000,12:00:00.0000000,Even,0.3470,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2492,Union Park,Shawmut Ave,Tremont St,1S,08:00:00.0000000,12:00:00.0000000,Even,0.1403,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2493,Unity St,Charter St,Dead End,1N,08:00:00.0000000,12:00:00.0000000,Even,0.0663,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2494,Summer St,Elm St,School St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.0413,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2495,St William St,Dorchester Ave,Auckland St,3,08:00:00.0000000,12:00:00.0000000,Even,0.0693,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2496,St Lukes Rd,Brighton Av,Commonwealth Ave,4,12:00:00.0000000,16:00:00.0000000,Odd,0.1055,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2497,St George St,East Brookline St,East Newton St,1S,08:00:00.0000000,12:00:00.0000000,Odd,0.0767,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
2498,Summer St,Elm St,School St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.0413,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2499,Trescott St,Pleasant St,Bakersfield St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0830,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2500,Summer St,Dorchester Ave,Summer St,5,00:01:00.0000000,07:00:00.0000000,Even,0.9314,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2501,Summer St,Dorchester Ave,Melcher St,M,00:01:00.0000000,07:00:00.0000000,Even Side Median,0.1161,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2502,Summer St,Dorchester Ave,Summer St,5,00:01:00.0000000,07:00:00.0000000,Even,0.9309,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2503,Tupelo St,Savin St,Quincy St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.0634,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2504,Stanwood St,Blue Hill Ave,Columbia Rd,3,12:00:00.0000000,16:00:00.0000000,Odd,0.3508,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2505,State St,India St,Atlantic Ave,1F,00:01:00.0000000,07:00:00.0000000,,0.1189,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2506,Sumner St,New St,Maverick Sq,9,08:00:00.0000000,12:00:00.0000000,Even,0.2508,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
2507,Sumner St,New St,Maverick Sq,9,08:00:00.0000000,12:00:00.0000000,Odd,0.2508,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False
2508,Sumner St,East Cottage St,Stoughton St,3,12:00:00.0000000,16:00:00.0000000,Even,0.2860,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
2509,Sumner St,East Cottage St,Stoughton St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.2860,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2511,Sunderland St,Crawford St,Blue Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Even,0.0693,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2512,Staniford St,Cambridge St,Causeway St,1W,00:01:00.0000000,07:00:00.0000000,,0.2023,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2513,Sunderland St,Crawford St,Blue Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0693,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2514,Trenton St,Meridian St,East Eagle St,9,08:00:00.0000000,12:00:00.0000000,Even,0.5311,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2515,Sunnyside St,Centre St,Creighton St,2,12:00:00.0000000,16:00:00.0000000,Even,0.1731,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2516,Treadway Rd,Savin Hill Ave,Dead End,3,12:00:00.0000000,16:00:00.0000000,Even,0.0669,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2517,St Cecelia St,Boylston St,Belvidere St,1B,00:01:00.0000000,07:00:00.0000000,,0.0830,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2518,Walbridge St,Commonwealth Ave,Brainerd Rd,4,08:00:00.0000000,12:00:00.0000000,Even,0.1028,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2519,St Mark's Rd,Dorchester Ave,Adams St,7,08:00:00.0000000,12:00:00.0000000,Even,0.3083,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2520,St Lukes Rd,Brighton Av,Commonwealth Ave,4,12:00:00.0000000,16:00:00.0000000,Even,0.1055,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2521,Vining St,Francis St,Dead End,10M,08:00:00.0000000,12:00:00.0000000,Even,0.0892,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2522,Vining St,Francis St,Dead End,10M,08:00:00.0000000,12:00:00.0000000,Odd,0.0892,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2523,Standish St,Harvard St,West Park St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1617,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2524,Sunnyside St,Centre St,Creighton St,2,12:00:00.0000000,16:00:00.0000000,Odd,0.1731,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2525,Sunset St,Hillside St,Parker Hill Ave,10M,12:00:00.0000000,16:00:00.0000000,Even,0.0826,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2526,Sunset St,Hillside St,Parker Hill Ave,10M,12:00:00.0000000,16:00:00.0000000,Odd,0.0826,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2527,Surrey St,Market St,Foster St,4,12:00:00.0000000,16:00:00.0000000,Even,0.2097,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2528,Tyler St,Beach St,Oak St,1T,00:01:00.0000000,07:00:00.0000000,,0.2407,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2529,Surrey St,Market St,Foster St,4,12:00:00.0000000,16:00:00.0000000,Odd,0.2097,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2530,Sussex St,Hammond St,Warwick St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0580,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2531,Sussex St,Hammond St,Warwick St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.0580,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2532,Sutherland Rd,Beacon St,Commonwealth Ave,4,08:00:00.0000000,12:00:00.0000000,Even,0.4341,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2533,Sutherland Rd,Beacon St,Commonwealth Ave,4,08:00:00.0000000,12:00:00.0000000,Odd,0.4341,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2534,Sutton St,Morton St,Woolson St,7,12:00:00.0000000,16:00:00.0000000,Even,0.1053,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2535,Sutton St,Morton St,Woolson St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1053,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2536,Wadsworth St,Pratt St,Dead End,4,08:00:00.0000000,12:00:00.0000000,Even,0.1057,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2537,Vernon St,Washington St,Shawmut Ave,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.0617,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2538,Vernon St,Washington St,Shawmut Ave,10R,12:00:00.0000000,16:00:00.0000000,Even,0.0617,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2539,Stanley St,Quincy St,Dead End,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1220,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2540,Walnut Park,Washington St,Walnut Ave,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2453,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2541,Walnut Park,Washington St,Walnut Ave,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.2453,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2542,Walden St,Heath St,Centre St,2,12:00:00.0000000,16:00:00.0000000,Odd,0.2286,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2543,Unity St,Charter St,Dead End,1N,08:00:00.0000000,12:00:00.0000000,Odd,0.0663,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2544,Trenton St,Bartlett St,Bunker Hill St,1C,12:00:00.0000000,16:00:00.0000000,Even,0.0881,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2545,St Mark's Rd,Dorchester Ave,Adams St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.3083,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2546,Walker St,Main St,Wall St,1C,12:00:00.0000000,16:00:00.0000000,Even,0.1545,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2547,West Eagle St,Border St,Brooks St,9,12:00:00.0000000,16:00:00.0000000,Even,0.2142,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2548,Union Park,Tremont St,Montgomery St,1S,12:00:00.0000000,16:00:00.0000000,Even,0.0299,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
2549,Upton St,Shawmut Ave,Tremont St,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.1352,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
2550,Trenton St,Bartlett St,Bunker Hill St,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.0881,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2551,Swallow St,N St,O St,5,09:00:00.0000000,13:00:00.0000000,Odd,0.1049,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2552,State St,Washington St,India St,1F,00:01:00.0000000,07:00:00.0000000,,0.1966,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2554,Trescott St,Pleasant St,Bakersfield St,3,12:00:00.0000000,16:00:00.0000000,Even,0.0830,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2555,Tufts St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1436,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2556,Sydney St,Savin Hill Ave,Moseley St,3,08:00:00.0000000,12:00:00.0000000,Even,0.6705,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2557,Sydney St,Savin Hill Ave,Moseley St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.6705,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2558,Symphony Rd,St Stephen St,Hemenway St,10F,12:00:00.0000000,16:00:00.0000000,Even,0.1850,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2559,Symphony Rd,St Stephen St,Hemenway St,10F,12:00:00.0000000,16:00:00.0000000,Odd,0.1850,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2560,Taft St,Dorchester Ave,Pleasant St,3,12:00:00.0000000,16:00:00.0000000,Even,0.1286,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2561,Taft St,Dorchester Ave,Pleasant St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1286,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2562,Talbot Ave,Blue Hill Ave,Norwell St,7,08:00:00.0000000,12:00:00.0000000,Even,0.5873,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2563,Talbot Ave,Washington St,Dorchester Ave,7,08:00:00.0000000,12:00:00.0000000,Odd,0.5263,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2564,Talbot Ave,Blue Hill Ave,Norwell St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.5873,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2565,Talbot Ave,Norwell St,Southern Ave,7,12:00:00.0000000,16:00:00.0000000,Even,0.2129,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2566,Talbot Ave,Norwell St,Southern Ave,7,12:00:00.0000000,16:00:00.0000000,Odd,0.2129,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2567,Talbot Ave,Southern Ave,Washington St,7,12:00:00.0000000,16:00:00.0000000,Even,0.0939,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
2568,Talbot Ave,Washington St,Dorchester Ave,7,08:00:00.0000000,12:00:00.0000000,Even,0.5263,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2569,Talbot Ave,Southern Ave,Washington St,7,05:00:00.0000000,07:00:00.0000000,Odd,0.0939,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
2570,Tamworth St,Boylston St,La Grange St,1T,00:01:00.0000000,07:00:00.0000000,,0.0470,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2571,Taylor St,Dwight St,Milford St,1S,08:00:00.0000000,12:00:00.0000000,Even,0.0426,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2572,Turner St,Washington St,Faneuil St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.2472,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2573,Tremont St,Shawmut Ave,Arlington St,1T,00:01:00.0000000,07:00:00.0000000,,0.1919,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2574,Tuttle St,Savin Hill Ave,Hartland St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.2277,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2575,Tovar St,Bowdoin St,Cameron St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0434,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2576,St Martin St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1089,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2577,Tufts St,Lincoln St,South St,1T,00:01:00.0000000,07:00:00.0000000,,0.0504,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2578,Walker St,Main St,Wall St,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.1545,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2579,Telegraph St,Dorchester St,Thomas Park,5,13:00:00.0000000,17:00:00.0000000,Even,0.1839,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2580,Telegraph St,Dorchester St,Thomas Park,5,13:00:00.0000000,17:00:00.0000000,Odd,0.1839,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2581,Union Park St,Harrison Ave,Albany St,1S,08:00:00.0000000,12:00:00.0000000,Odd,0.1735,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
2582,State St,Congress St,Atlantic Ave,1F,00:01:00.0000000,07:00:00.0000000,,0.2644,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
